id,number,title,created_at,updated_at,closed_at,state,comments_count,labels,user_login,is_pull_request,body_length,html_url
46199449,2289,Fix #2288 . Change urllib3 and chardet workflow,2014-10-19T07:52:54Z,2021-09-08T10:01:03Z,2014-10-19T07:56:36Z,closed,3,,syedsuhail,True,192,https://github.com/psf/requests/pull/2289
46200104,2290,Fix #2279. Update layout css,2014-10-19T08:39:50Z,2021-09-08T10:01:03Z,2014-10-19T09:42:28Z,closed,4,,syedsuhail,True,81,https://github.com/psf/requests/pull/2290
46347589,2291,Direct TLS pinning of .pem files possible? (No CA roots),2014-10-21T02:14:05Z,2021-09-08T23:07:09Z,2014-10-21T03:20:24Z,closed,4,,HulaHoopWhonix,False,654,https://github.com/psf/requests/issues/2291
46355487,2292,Add custom line delimiter to iter_lines(),2014-10-21T05:14:22Z,2021-09-08T23:06:11Z,2015-01-18T20:13:16Z,closed,2,,2deviant,False,468,https://github.com/psf/requests/issues/2292
46367258,2293,Odd HTTPS issue,2014-10-21T08:28:23Z,2021-09-08T23:07:09Z,2014-10-21T12:28:28Z,closed,9,,gdude2002,False,1449,https://github.com/psf/requests/issues/2293
46405726,2294,Connection reset by peer,2014-10-21T15:15:19Z,2021-09-08T23:07:09Z,2014-10-21T15:46:48Z,closed,5,,aeos,False,992,https://github.com/psf/requests/issues/2294
46463504,2295,Adding a custom line delimiter to iter_lines(),2014-10-22T01:21:26Z,2021-09-08T10:01:00Z,2014-10-25T18:33:52Z,closed,4,,2deviant,True,494,https://github.com/psf/requests/pull/2295
46526183,2296,"Vendored version of chardet is buggy, can't detect utf-8 with bom",2014-10-22T15:51:26Z,2021-09-08T23:06:09Z,2015-01-19T09:16:40Z,closed,2,Propose Close,tgs,False,402,https://github.com/psf/requests/issues/2296
46527016,2297,Improper escaping with '#' in url,2014-10-22T15:58:19Z,2021-09-08T23:07:08Z,2014-10-22T20:36:29Z,closed,4,,rminsk,False,195,https://github.com/psf/requests/issues/2297
46701180,2298,Minor clean ups,2014-10-24T03:25:42Z,2021-09-08T09:01:19Z,2014-10-27T01:07:27Z,closed,5,"Not Ready To Merge,Do Not Merge",dpursehouse,True,157,https://github.com/psf/requests/pull/2298
46702204,2299,Cap the redirect_cache size to prevent memory abuse,2014-10-24T03:49:55Z,2021-09-08T09:01:17Z,2014-11-07T20:18:41Z,closed,17,,mattrobenolt,True,469,https://github.com/psf/requests/pull/2299
46712337,2300,404 response for a valid unicode url,2014-10-24T07:50:09Z,2021-09-08T23:07:08Z,2014-10-24T10:21:36Z,closed,3,,alisufian,False,832,https://github.com/psf/requests/issues/2300
46734676,2301,"Fix ""TypeError: 'NoneType' object is not iterable"" in prepare_hooks",2014-10-24T12:54:24Z,2021-09-08T10:01:02Z,2014-10-24T15:03:06Z,closed,2,,dpursehouse,True,43,https://github.com/psf/requests/pull/2301
46734973,2302,Improve instructions for running the tests,2014-10-24T12:57:49Z,2021-09-08T10:01:01Z,2014-10-24T13:43:19Z,closed,2,,dpursehouse,True,186,https://github.com/psf/requests/pull/2302
46788564,2303,"Python 3.4: ""ReferenceError: weakly-referenced object no longer exists"" in __del__ of a class which refers to a Session object",2014-10-24T22:04:26Z,2021-09-08T08:00:43Z,2015-02-17T04:40:22Z,closed,10,,shichao-an,False,2034,https://github.com/psf/requests/issues/2303
46799962,2304,[Feature] Add browser compatible TLS hostname validator ,2014-10-25T02:43:14Z,2021-09-08T23:07:07Z,2014-10-25T03:02:06Z,closed,5,,Fuzion24,False,1348,https://github.com/psf/requests/issues/2304
46810077,2305,Fix 1979 digest redirects,2014-10-25T11:57:53Z,2021-09-08T10:01:01Z,2014-10-25T14:11:26Z,closed,3,,ssadler,True,591,https://github.com/psf/requests/pull/2305
46814257,2306,Fix failing test test_prepare_unicode_url,2014-10-25T15:06:09Z,2021-09-08T10:01:00Z,2014-10-27T00:32:46Z,closed,6,"Bug,Planned,Not Ready To Merge",ssadler,True,65,https://github.com/psf/requests/pull/2306
46844193,2307,SSL connections with timeout dont seem to respect retries,2014-10-26T14:25:38Z,2021-09-08T23:04:45Z,2015-05-31T12:57:54Z,closed,8,,itaiin,False,1366,https://github.com/psf/requests/issues/2307
46852456,2308,Note about read timeout errors and max_retries,2014-10-26T19:46:54Z,2021-09-08T09:01:16Z,2014-11-12T17:35:24Z,closed,4,,kevinburke,True,85,https://github.com/psf/requests/pull/2308
46860414,2309,Add DeprecationWarnings to inform users of plans,2014-10-27T00:28:03Z,2021-09-08T09:01:15Z,2014-11-12T17:36:03Z,closed,7,,sigmavirus24,True,532,https://github.com/psf/requests/pull/2309
46926078,2310,"TypeError: initializer for ctype must be a pointer to same type, not cdata",2014-10-27T16:22:38Z,2021-09-08T23:06:09Z,2015-01-19T09:16:30Z,closed,3,Propose Close,ranveer0,False,2746,https://github.com/psf/requests/issues/2310
46989729,2311,Update urllib3 to 25d150b3148,2014-10-28T04:58:54Z,2021-09-08T09:01:19Z,2014-10-28T05:01:19Z,closed,0,,kevinburke,True,328,https://github.com/psf/requests/pull/2311
47065185,2312,SSL request hangs,2014-10-28T18:44:02Z,2021-09-08T19:00:37Z,2014-10-29T16:30:12Z,closed,14,,ilya112358,False,2647,https://github.com/psf/requests/issues/2312
47176990,2313,Can't use post to upload a file with Chinese characters in its name.,2014-10-29T17:19:23Z,2021-09-06T00:06:42Z,2015-05-31T12:58:25Z,closed,30,,sbarba,False,307,https://github.com/psf/requests/issues/2313
47259454,2314,Ignoring SSL errors with Session obejcts,2014-10-30T11:35:18Z,2021-09-08T23:07:05Z,2014-11-05T01:00:14Z,closed,7,,glennzw,False,558,https://github.com/psf/requests/issues/2314
47349561,2315,elapsed time for requests.get over 2 minutes per url,2014-10-31T00:47:45Z,2021-09-08T23:06:57Z,2014-11-18T05:13:09Z,closed,7,Needs Info,jkroening,False,395,https://github.com/psf/requests/issues/2315
47449626,2316,method = builtin_str(method) problem,2014-10-31T22:13:00Z,2021-09-08T23:07:07Z,2014-11-01T14:04:09Z,closed,1,,gddk,False,803,https://github.com/psf/requests/issues/2316
47473505,2317,Use to_native_string instead of builtin_str,2014-11-01T02:20:16Z,2021-09-08T09:01:18Z,2014-11-01T14:04:09Z,closed,2,"Ready To Merge,Minion Seal of Approval",sigmavirus24,True,12,https://github.com/psf/requests/pull/2317
47557987,2318,Allow parsing str url in Python2,2014-11-03T02:09:29Z,2021-09-08T23:07:06Z,2014-11-03T20:05:49Z,closed,3,,jichifly,False,1066,https://github.com/psf/requests/issues/2318
47622569,2319,Expose retry settings available in urllib3,2014-11-03T17:47:04Z,2021-09-08T23:07:07Z,2014-11-03T17:50:46Z,closed,2,,neuroid,False,243,https://github.com/psf/requests/issues/2319
47730367,2320,Getting a request with a BOM mark,2014-11-04T16:09:20Z,2021-09-08T23:07:06Z,2014-11-04T17:58:22Z,closed,2,,GP89,False,824,https://github.com/psf/requests/issues/2320
48043038,2321,'verify' with custom ca bundle,2014-11-07T03:07:31Z,2021-09-08T23:07:04Z,2014-11-07T04:54:42Z,closed,9,Needs Info,remram44,False,629,https://github.com/psf/requests/issues/2321
48043374,2322,requests is not happy with a shoutcast stream,2014-11-07T03:14:23Z,2021-09-08T23:05:56Z,2014-11-07T08:15:19Z,closed,6,"Feature Request,Needs Info",jvanasco,False,846,https://github.com/psf/requests/issues/2322
48058734,2323,Pass strict to urllib3.,2014-11-07T08:22:25Z,2021-09-08T08:00:52Z,2014-11-07T14:12:24Z,closed,2,,Lukasa,True,600,https://github.com/psf/requests/pull/2323
48083896,2324,IronPython vs Six : reraise()  and _getframe(),2014-11-07T13:54:29Z,2021-09-08T23:07:05Z,2014-11-07T14:11:20Z,closed,1,,tcalmant,False,603,https://github.com/psf/requests/issues/2324
48091834,2325,How to upload a single file to a specific folder in Google Drive.,2014-11-07T15:14:31Z,2021-09-08T23:07:03Z,2014-11-07T15:39:33Z,closed,3,,ajoys,False,547,https://github.com/psf/requests/issues/2325
48093227,2326,Close sessions created in the functional API,2014-11-07T15:27:05Z,2021-09-08T09:01:15Z,2014-11-12T17:34:14Z,closed,6,"Ready To Merge,Minion Seal of Approval",sigmavirus24,True,176,https://github.com/psf/requests/pull/2326
48106439,2327,Feature Request: Response MaxFilesize and MaxConnectionTimeout,2014-11-07T17:15:13Z,2021-09-08T23:06:09Z,2015-01-19T09:16:19Z,closed,5,Propose Close,jvanasco,False,1429,https://github.com/psf/requests/issues/2327
48146830,2328,Add prepare hook,2014-11-08T00:23:10Z,2021-09-08T23:07:02Z,2014-11-08T08:54:44Z,closed,2,Feature Request,NullSoldier,False,600,https://github.com/psf/requests/issues/2328
48434475,2329,Can't override Content-Length,2014-11-11T21:03:04Z,2021-09-08T23:07:01Z,2014-11-12T18:35:39Z,closed,6,,asnelzin,False,809,https://github.com/psf/requests/issues/2329
48481595,2330,"Where can I download the Python, Sphinx or PyDoctor-generated documentation?",2014-11-12T07:34:06Z,2021-09-08T23:07:02Z,2014-11-12T07:38:18Z,closed,2,,acgtyrant,False,150,https://github.com/psf/requests/issues/2330
48497928,2331,401 does not prevent ConnectionError: [Errno 104] Connection reset by peer,2014-11-12T11:02:05Z,2021-09-08T23:07:02Z,2014-11-12T14:35:41Z,closed,2,,suonto,False,784,https://github.com/psf/requests/issues/2331
48518978,2332,Add overriding Content-Length,2014-11-12T14:58:25Z,2021-09-08T09:01:17Z,2014-11-12T17:34:48Z,closed,1,,asnelzin,True,125,https://github.com/psf/requests/pull/2332
48523557,2333,Fix HTTPDigestAuth not to treat non-file as a file,2014-11-12T15:35:12Z,2021-09-08T09:01:17Z,2014-11-12T15:53:32Z,closed,1,,akitada,True,117,https://github.com/psf/requests/pull/2333
48540996,2334,HTTPDigestAuth on session not thread-safe,2014-11-12T17:56:21Z,2021-09-08T18:00:53Z,2016-04-16T04:15:15Z,closed,12,,achorrath,False,1167,https://github.com/psf/requests/issues/2334
48597173,2335,Cannot install anything depending on requests using pip 1.1 / Python 3.2,2014-11-13T04:34:34Z,2021-09-08T23:07:00Z,2014-11-13T14:42:22Z,closed,4,,koterpillar,False,1672,https://github.com/psf/requests/issues/2335
48629128,2336,Timeout for connecting to proxy,2014-11-13T12:10:06Z,2021-09-08T17:05:23Z,2015-03-02T09:49:24Z,closed,38,Bug,glaslos,False,1401,https://github.com/psf/requests/issues/2336
48650926,2337,[MISTAKE] POST requests are executed like GET,2014-11-13T15:44:01Z,2021-09-08T23:06:52Z,2014-11-13T18:51:18Z,closed,4,,ghost,False,831,https://github.com/psf/requests/issues/2337
48663828,2338,Proxy not working,2014-11-13T17:13:41Z,2021-09-05T00:06:57Z,2014-11-17T08:48:58Z,closed,45,,dmorri,False,3661,https://github.com/psf/requests/issues/2338
48704429,2339,Create a response object from archived string or file HTTP responses.,2014-11-13T22:56:56Z,2021-09-08T23:06:59Z,2014-11-14T14:20:49Z,closed,3,Feature Request,recrm,False,872,https://github.com/psf/requests/issues/2339
48777189,2340,ImportError: cannot import name 'certs',2014-11-14T11:41:59Z,2021-09-08T23:06:57Z,2014-11-15T14:20:41Z,closed,3,,davyria,False,2968,https://github.com/psf/requests/issues/2340
48812889,2341,"""keep-alive"" over a HTTP/1.0 request issue",2014-11-14T17:00:38Z,2021-09-08T23:06:58Z,2014-11-15T14:27:36Z,closed,1,,laurento,False,1325,https://github.com/psf/requests/issues/2341
48837799,2342,chardet ImportError: cannot import name universaldetector,2014-11-14T20:46:58Z,2021-09-08T23:06:59Z,2014-11-14T21:28:32Z,closed,3,,ivankoster,False,1439,https://github.com/psf/requests/issues/2342
48936444,2343,Partially addresses Issue #1572,2014-11-15T23:23:58Z,2021-09-08T09:01:14Z,2014-11-15T23:56:42Z,closed,1,,ContinuousFunction,True,264,https://github.com/psf/requests/pull/2343
48938522,2344,Partially addresses Issue #1572,2014-11-16T00:59:29Z,2021-09-08T09:01:07Z,2014-12-17T04:49:50Z,closed,12,,ContinuousFunction,True,264,https://github.com/psf/requests/pull/2344
48994009,2345,Using RecentlyUsedContainer for session cache breaks pickling,2014-11-16T15:52:15Z,2021-09-08T23:06:55Z,2014-11-30T19:12:43Z,closed,5,Bug,sigmavirus24,False,402,https://github.com/psf/requests/issues/2345
49033987,2346,Uploading Binary Files Without Reading Into RAM,2014-11-17T04:08:38Z,2021-09-08T23:06:58Z,2014-11-17T04:42:53Z,closed,3,,tuntapovski,False,526,https://github.com/psf/requests/issues/2346
49035544,2347,feature request: add a timeout to DNS lookups,2014-11-17T04:24:41Z,2021-09-08T23:06:58Z,2014-11-17T05:45:05Z,closed,5,,kevinburke,False,425,https://github.com/psf/requests/issues/2347
49072887,2348,Docs: Add more section labels for referencing,2014-11-17T10:42:33Z,2021-09-08T09:01:12Z,2014-11-30T19:12:04Z,closed,1,,danmichaelo,True,64,https://github.com/psf/requests/pull/2348
49179140,2349,Properly serialize RecentlyUsedContainers for cache,2014-11-18T04:18:55Z,2021-09-08T09:01:12Z,2014-11-30T19:12:43Z,closed,3,"Ready To Merge,Minion Seal of Approval",sigmavirus24,True,221,https://github.com/psf/requests/pull/2349
49639244,2350,JSONP support,2014-11-21T00:58:18Z,2021-09-08T23:06:56Z,2014-11-21T01:17:30Z,closed,1,,gtlhc,False,179,https://github.com/psf/requests/issues/2350
49689412,2351,Added ability to use list of proxies for each scheme. Proxies are randomly selected.,2014-11-21T12:15:25Z,2021-09-08T09:01:13Z,2014-11-25T03:06:12Z,closed,4,,lexapi,True,354,https://github.com/psf/requests/pull/2351
49789576,2352,Clarity on docs regarding debugging,2014-11-22T13:08:47Z,2021-09-08T23:06:56Z,2014-11-23T22:46:19Z,closed,17,,foxx,False,605,https://github.com/psf/requests/issues/2352
49849592,2353,"url was already parsed, don't urlparse twice",2014-11-24T01:54:56Z,2021-09-08T09:01:12Z,2014-11-30T19:11:52Z,closed,3,,mattrobenolt,True,0,https://github.com/psf/requests/pull/2353
49920234,2354,is there any way to make requests waiting for ajax to respond?,2014-11-24T17:48:44Z,2021-09-08T23:06:55Z,2014-11-24T17:51:34Z,closed,2,,Casyfill,False,265,https://github.com/psf/requests/issues/2354
49961012,2355,Unix domain sockets,2014-11-25T00:18:28Z,2021-09-08T09:01:14Z,2014-11-25T02:09:42Z,closed,4,,msabramo,True,1597,https://github.com/psf/requests/pull/2355
50071109,2356,Requests unable to follow/retrieve links with percent in url,2014-11-25T19:15:39Z,2021-09-08T23:06:02Z,2015-01-27T18:24:34Z,closed,3,,suhaasprasad,False,265,https://github.com/psf/requests/issues/2356
50109917,2357,work around for dealing with a multipart/related multipart upload instea...,2014-11-26T02:13:25Z,2021-09-08T09:01:13Z,2014-11-26T02:23:35Z,closed,1,,netjunki,True,380,https://github.com/psf/requests/pull/2357
50116861,2358,about GET request,2014-11-26T04:22:25Z,2021-09-08T23:06:55Z,2014-11-26T04:30:33Z,closed,2,,snowleung,False,401,https://github.com/psf/requests/issues/2358
50243267,2359,Charset detection in text() can be pathologically slow,2014-11-27T01:00:37Z,2021-09-03T00:10:52Z,2015-04-07T13:43:51Z,closed,10,Propose Close,marcocova,False,643,https://github.com/psf/requests/issues/2359
50474384,2360,dummy commit,2014-11-30T23:02:02Z,2021-09-08T09:01:11Z,2014-11-30T23:36:43Z,closed,1,,kevinburke,True,53,https://github.com/psf/requests/pull/2360
50513357,2361,Combining pool_block == True with head blocks,2014-12-01T11:23:57Z,2021-09-08T23:05:46Z,2015-04-07T14:10:08Z,closed,1,,ARF1,False,1215,https://github.com/psf/requests/issues/2361
50566424,2362,Reduce bus factor,2014-12-01T19:51:59Z,2021-09-08T23:06:51Z,2014-12-08T17:03:13Z,closed,12,,kennethreitz,False,147,https://github.com/psf/requests/issues/2362
50586064,2363,Update tests to work offline,2014-12-01T22:25:44Z,2021-09-08T09:01:11Z,2014-12-03T04:46:10Z,closed,2,,sigmavirus24,True,93,https://github.com/psf/requests/pull/2363
50590618,2364,"ConnectionError: ('Connection aborted.', BadStatusLine(""""''''"")) on Windows",2014-12-01T23:00:53Z,2018-10-20T11:29:28Z,2015-07-20T14:55:07Z,closed,31,,greedo,False,1064,https://github.com/psf/requests/issues/2364
50590904,2365,Release v2.5.0,2014-12-01T23:04:05Z,2021-09-08T09:01:11Z,2014-12-01T23:22:17Z,closed,6,,sigmavirus24,True,76,https://github.com/psf/requests/pull/2365
50789806,2366,redirected request with a wrong host header,2014-12-03T06:43:23Z,2021-09-08T23:05:54Z,2014-12-18T08:45:06Z,closed,13,,hakulat,False,319,https://github.com/psf/requests/issues/2366
50891603,2367,requests.post() issues a GET with verify=False on insecure ssl environment,2014-12-03T20:54:47Z,2021-09-08T23:06:53Z,2014-12-03T21:52:49Z,closed,2,,kevinlondon,False,1039,https://github.com/psf/requests/issues/2367
50911684,2368,api.dribbble.com SSL certificate does not validate,2014-12-04T00:09:04Z,2021-09-08T23:06:53Z,2014-12-04T14:38:21Z,closed,9,,joealcorn,False,527,https://github.com/psf/requests/issues/2368
50913544,2369,Set connection timeouts for HTTPS proxy attempts.,2014-12-04T00:33:48Z,2021-09-08T09:01:10Z,2014-12-04T02:57:41Z,closed,2,,kevinburke,True,13,https://github.com/psf/requests/pull/2369
50959784,2370,question of urlencode,2014-12-04T10:36:47Z,2021-09-08T23:06:52Z,2014-12-04T10:41:29Z,closed,1,,wangcc,False,0,https://github.com/psf/requests/issues/2370
51049181,2371,requests has poor performance streaming large binary responses,2014-12-05T00:37:40Z,2021-09-08T04:00:55Z,2016-04-16T04:14:55Z,closed,40,Propose Close,alex,False,329,https://github.com/psf/requests/issues/2371
51270385,2372,"""import requests"" is very slow on python2 when ndg-httpsclient and pyasn1 are available",2014-12-08T08:55:23Z,2021-09-08T23:06:51Z,2014-12-08T15:34:54Z,closed,5,,douardda,False,1906,https://github.com/psf/requests/issues/2372
51332370,2373,Enable GitHub syntax highlighting on README,2014-12-08T18:04:33Z,2021-09-08T09:01:10Z,2014-12-08T18:40:45Z,closed,2,,frewsxcv,True,0,https://github.com/psf/requests/pull/2373
51348660,2374,Updated the broken link to twitter streaming API documentation,2014-12-08T20:34:47Z,2021-09-08T09:01:09Z,2014-12-08T23:46:08Z,closed,1,,krvc,True,123,https://github.com/psf/requests/pull/2374
51382319,2375,Copy pip's import machinery wholesale,2014-12-09T02:58:42Z,2021-09-08T09:01:00Z,2015-01-09T20:38:31Z,closed,39,Bug,sigmavirus24,True,860,https://github.com/psf/requests/pull/2375
51559396,2376,AttributeError: 'module' object has no attribute 'python_implementation',2014-12-10T13:44:15Z,2021-09-08T23:06:50Z,2014-12-11T07:22:59Z,closed,2,Needs Info,reddypdl,False,991,https://github.com/psf/requests/issues/2376
51670274,2377,Set Cookie does not work properly with HTTP 302,2014-12-11T10:31:05Z,2021-09-08T23:06:49Z,2014-12-18T23:22:51Z,closed,8,,antoniofelleca,False,2909,https://github.com/psf/requests/issues/2377
51786762,2378,readlines (without generators),2014-12-12T09:40:28Z,2021-09-08T23:06:50Z,2014-12-12T16:21:22Z,closed,1,,femtotrader,False,1089,https://github.com/psf/requests/issues/2378
51816271,2379,utils.guess_filename fails if the given parameter looks like a file object but has a non-string name attribute,2014-12-12T15:16:43Z,2021-09-08T09:01:02Z,2014-12-13T19:49:04Z,closed,13,,arthurdarcet,True,208,https://github.com/psf/requests/pull/2379
51925675,2380,Added a save method to Response objects,2014-12-14T17:46:51Z,2021-09-08T09:01:09Z,2014-12-14T17:55:50Z,closed,4,,syndbg,True,167,https://github.com/psf/requests/pull/2380
